,지점,지점명,일시,기온(°C)
4360,155,창원,2022-07-05 18:00:00,27.3
4361,155,창원,2022-07-05 20:00:00,26.2
4362,155,창원,2022-07-06 15:00:00,29.6
4363,155,창원,2022-07-06 18:00:00,27.7
4364,155,창원,2022-07-06 20:00:00,26.5
4365,155,창원,2022-07-07 15:00:00,30.6
4366,155,창원,2022-07-07 18:00:00,29.2
4367,155,창원,2022-07-07 20:00:00,27.7
4368,155,창원,2022-07-08 15:00:00,29.7
4369,155,창원,2022-07-08 18:00:00,27.1
4370,155,창원,2022-07-08 20:00:00,26.6
4371,155,창원,2022-07-09 15:00:00,31.1
4372,155,창원,2022-07-09 18:00:00,28.6
4373,155,창원,2022-07-09 20:00:00,27.5
4374,155,창원,2022-07-10 15:00:00,28.1
4375,155,창원,2022-07-10 18:00:00,26.5
4376,155,창원,2022-07-10 20:00:00,25.9
4377,155,창원,2022-07-11 15:00:00,26.8
4378,155,창원,2022-07-11 18:00:00,25.4
4379,155,창원,2022-07-11 20:00:00,24.8
4380,155,창원,2022-07-12 15:00:00,26.6
4381,155,창원,2022-07-12 18:00:00,25.1
4382,155,창원,2022-07-12 20:00:00,24.2
4383,155,창원,2022-07-13 15:00:00,25.1
4384,155,창원,2022-07-13 18:00:00,24.6
4385,155,창원,2022-07-13 20:00:00,24.3
4386,155,창원,2022-07-14 15:00:00,32.5
4387,155,창원,2022-07-14 18:00:00,32.0
4388,155,창원,2022-07-14 20:00:00,28.1
4389,155,창원,2022-07-15 15:00:00,32.6
4390,155,창원,2022-07-15 18:00:00,29.9
4391,155,창원,2022-07-15 20:00:00,27.2
4392,155,창원,2022-07-16 15:00:00,32.0
4393,155,창원,2022-07-16 18:00:00,30.0
4394,155,창원,2022-07-16 20:00:00,26.9
4395,155,창원,2022-07-17 15:00:00,31.2
4396,155,창원,2022-07-17 18:00:00,29.4
4397,155,창원,2022-07-17 20:00:00,27.5
4398,155,창원,2022-07-18 15:00:00,22.8
4399,155,창원,2022-07-18 18:00:00,22.6
4400,155,창원,2022-07-18 20:00:00,22.8
4401,155,창원,2022-07-19 15:00:00,27.0
4402,155,창원,2022-07-19 18:00:00,25.4
4403,155,창원,2022-07-19 20:00:00,24.9
4404,155,창원,2022-07-20 15:00:00,31.5
4405,155,창원,2022-07-20 18:00:00,29.6
4406,155,창원,2022-07-20 20:00:00,26.8
4407,155,창원,2022-07-21 15:00:00,32.0
4408,155,창원,2022-07-21 18:00:00,28.3
4409,155,창원,2022-07-21 20:00:00,26.4
4410,155,창원,2022-07-22 15:00:00,30.4
4411,155,창원,2022-07-22 18:00:00,25.5
4412,155,창원,2022-07-22 20:00:00,23.9
4413,155,창원,2022-07-23 15:00:00,26.9
4414,155,창원,2022-07-23 18:00:00,24.2
4415,155,창원,2022-07-23 20:00:00,24.1
4416,155,창원,2022-07-24 15:00:00,31.1
4417,155,창원,2022-07-24 18:00:00,28.3
4418,155,창원,2022-07-24 20:00:00,25.9
4419,155,창원,2022-07-25 15:00:00,28.7
4420,155,창원,2022-07-25 18:00:00,26.5
4421,155,창원,2022-07-25 20:00:00,24.6
4422,155,창원,2022-07-26 15:00:00,28.4
4423,155,창원,2022-07-26 18:00:00,26.7
4424,155,창원,2022-07-26 20:00:00,24.5
4425,155,창원,2022-07-27 15:00:00,29.5
4426,155,창원,2022-07-27 18:00:00,28.1
4427,155,창원,2022-07-27 20:00:00,26.1
4428,155,창원,2022-07-28 15:00:00,30.3
4429,155,창원,2022-07-28 18:00:00,27.8
4430,155,창원,2022-07-28 20:00:00,26.1
4431,155,창원,2022-07-29 15:00:00,33.9
4432,155,창원,2022-07-29 18:00:00,32.5
4433,155,창원,2022-07-29 20:00:00,30.3
4434,155,창원,2022-07-30 15:00:00,30.1
4435,155,창원,2022-07-30 18:00:00,29.2
4436,155,창원,2022-07-30 20:00:00,28.9
4437,155,창원,2022-07-31 15:00:00,26.8
4438,155,창원,2022-07-31 18:00:00,27.3
4439,155,창원,2022-07-31 20:00:00,27.3
4440,155,창원,2022-08-01 15:00:00,28.6
4441,155,창원,2022-08-01 18:00:00,27.7
4442,155,창원,2022-08-01 20:00:00,26.7
4443,155,창원,2022-08-02 15:00:00,27.8
4444,155,창원,2022-08-02 18:00:00,26.9
4445,155,창원,2022-08-02 20:00:00,26.4
4446,155,창원,2022-08-03 15:00:00,30.3
4447,155,창원,2022-08-03 18:00:00,29.7
4448,155,창원,2022-08-03 20:00:00,27.8
4449,155,창원,2022-08-04 15:00:00,32.1
4450,155,창원,2022-08-04 18:00:00,28.6
4451,155,창원,2022-08-04 20:00:00,27.6
4452,155,창원,2022-08-05 15:00:00,32.4
4453,155,창원,2022-08-05 18:00:00,30.5
4454,155,창원,2022-08-05 20:00:00,27.9
4455,155,창원,2022-08-06 15:00:00,34.2
4456,155,창원,2022-08-06 18:00:00,31.2
4457,155,창원,2022-08-06 20:00:00,29.0
4458,155,창원,2022-08-07 15:00:00,33.1
4459,155,창원,2022-08-07 18:00:00,29.9
4460,155,창원,2022-08-07 20:00:00,28.8
4461,155,창원,2022-08-08 15:00:00,31.4
4462,155,창원,2022-08-08 18:00:00,29.7
4463,155,창원,2022-08-08 20:00:00,28.1
4464,155,창원,2022-08-09 15:00:00,30.7
4465,155,창원,2022-08-09 18:00:00,29.6
4466,155,창원,2022-08-09 20:00:00,28.0
4467,155,창원,2022-08-10 15:00:00,30.0
4468,155,창원,2022-08-10 18:00:00,28.6
4469,155,창원,2022-08-10 20:00:00,27.8
4470,155,창원,2022-08-11 15:00:00,28.5
4471,155,창원,2022-08-11 18:00:00,26.4
4472,155,창원,2022-08-11 20:00:00,26.3
4473,155,창원,2022-08-12 15:00:00,33.3
4474,155,창원,2022-08-12 18:00:00,30.4
4475,155,창원,2022-08-12 20:00:00,28.2
4476,155,창원,2022-08-13 15:00:00,30.6
4477,155,창원,2022-08-13 18:00:00,29.1
4478,155,창원,2022-08-13 20:00:00,26.7
4479,155,창원,2022-08-14 15:00:00,33.2
4480,155,창원,2022-08-14 18:00:00,29.8
4481,155,창원,2022-08-14 20:00:00,28.4
4482,155,창원,2022-08-15 15:00:00,32.6
4483,155,창원,2022-08-15 18:00:00,30.0
4484,155,창원,2022-08-15 20:00:00,29.1
4485,155,창원,2022-08-16 15:00:00,26.3
4486,155,창원,2022-08-16 18:00:00,25.0
4487,155,창원,2022-08-16 20:00:00,24.4
4488,155,창원,2022-08-17 15:00:00,24.0
4489,155,창원,2022-08-17 18:00:00,24.5
4490,155,창원,2022-08-17 20:00:00,23.3
4491,155,창원,2022-08-18 15:00:00,28.0
4492,155,창원,2022-08-18 18:00:00,26.9
4493,155,창원,2022-08-18 20:00:00,24.9
4494,155,창원,2022-08-19 15:00:00,30.4
4495,155,창원,2022-08-19 18:00:00,28.7
4496,155,창원,2022-08-19 20:00:00,27.7
4497,155,창원,2022-08-20 15:00:00,25.8
4498,155,창원,2022-08-20 18:00:00,26.3
4499,155,창원,2022-08-20 20:00:00,25.6
4500,155,창원,2022-08-21 15:00:00,30.0
4501,155,창원,2022-08-21 18:00:00,27.7
4502,155,창원,2022-08-21 20:00:00,24.3
4503,155,창원,2022-08-22 15:00:00,29.7
4504,155,창원,2022-08-22 18:00:00,27.6
4505,155,창원,2022-08-22 20:00:00,25.0
4506,155,창원,2022-08-23 15:00:00,28.9
4507,155,창원,2022-08-23 18:00:00,25.3
4508,155,창원,2022-08-23 20:00:00,24.9
4509,155,창원,2022-08-24 15:00:00,23.3
4510,155,창원,2022-08-24 18:00:00,22.2
4511,155,창원,2022-08-24 20:00:00,21.8
4512,155,창원,2022-08-25 15:00:00,28.7
4513,155,창원,2022-08-25 18:00:00,26.3
4514,155,창원,2022-08-25 20:00:00,24.5
4515,155,창원,2022-08-26 15:00:00,29.0
4516,155,창원,2022-08-26 18:00:00,26.2
4517,155,창원,2022-08-26 20:00:00,23.7
4518,155,창원,2022-08-27 15:00:00,28.3
4519,155,창원,2022-08-27 18:00:00,25.7
4520,155,창원,2022-08-27 20:00:00,23.6
4521,155,창원,2022-08-28 15:00:00,27.3
4522,155,창원,2022-08-28 18:00:00,23.6
4523,155,창원,2022-08-28 20:00:00,22.9
4524,155,창원,2022-08-29 15:00:00,25.0
4525,155,창원,2022-08-29 18:00:00,24.2
4526,155,창원,2022-08-29 20:00:00,23.3
4527,155,창원,2022-08-30 15:00:00,21.0
4528,155,창원,2022-08-30 18:00:00,21.0
4529,155,창원,2022-08-30 20:00:00,21.3
4530,155,창원,2022-08-31 15:00:00,24.4
4531,155,창원,2022-08-31 18:00:00,23.6
4532,155,창원,2022-08-31 20:00:00,22.9
4533,155,창원,2022-09-01 15:00:00,23.8
4534,155,창원,2022-09-01 18:00:00,23.1
4535,155,창원,2022-09-01 20:00:00,22.9
4536,155,창원,2022-09-02 15:00:00,20.9
4537,155,창원,2022-09-02 18:00:00,20.5
4538,155,창원,2022-09-02 20:00:00,19.7
4539,155,창원,2022-09-03 15:00:00,24.7
4540,155,창원,2022-09-03 18:00:00,23.0
4541,155,창원,2022-09-03 20:00:00,23.0
4542,155,창원,2022-09-04 15:00:00,29.6
4543,155,창원,2022-09-04 18:00:00,27.4
4544,155,창원,2022-09-04 20:00:00,26.0
4545,155,창원,2022-09-05 15:00:00,25.2
4546,155,창원,2022-09-05 18:00:00,25.5
4547,155,창원,2022-09-05 20:00:00,28.0
4548,155,창원,2022-09-06 15:00:00,27.1
4549,155,창원,2022-09-06 18:00:00,25.0
4550,155,창원,2022-09-06 20:00:00,22.8
4551,155,창원,2022-09-07 15:00:00,28.4
4552,155,창원,2022-09-07 18:00:00,24.7
4553,155,창원,2022-09-07 20:00:00,21.9
4554,155,창원,2022-09-08 15:00:00,27.4
4555,155,창원,2022-09-08 18:00:00,24.1
4556,155,창원,2022-09-08 20:00:00,21.0
4557,155,창원,2022-09-09 15:00:00,28.2
4558,155,창원,2022-09-09 18:00:00,24.5
4559,155,창원,2022-09-09 20:00:00,23.5
4560,155,창원,2022-09-10 15:00:00,24.5
4561,155,창원,2022-09-10 18:00:00,23.7
4562,155,창원,2022-09-10 20:00:00,23.0
4563,155,창원,2022-09-11 15:00:00,26.6
4564,155,창원,2022-09-11 18:00:00,24.8
4565,155,창원,2022-09-11 20:00:00,22.9
4566,155,창원,2022-09-12 15:00:00,25.0
4567,155,창원,2022-09-12 18:00:00,24.7
4568,155,창원,2022-09-12 20:00:00,23.8
4569,155,창원,2022-09-13 15:00:00,28.5
4570,155,창원,2022-09-13 18:00:00,26.2
4571,155,창원,2022-09-13 20:00:00,24.6
4572,155,창원,2022-09-14 15:00:00,28.1
4573,155,창원,2022-09-14 18:00:00,26.0
4574,155,창원,2022-09-14 20:00:00,24.3
4575,155,창원,2022-09-15 15:00:00,28.4
4576,155,창원,2022-09-15 18:00:00,25.8
4577,155,창원,2022-09-15 20:00:00,23.5
4578,155,창원,2022-09-16 15:00:00,29.2
4579,155,창원,2022-09-16 18:00:00,26.7
4580,155,창원,2022-09-16 20:00:00,25.5
4581,155,창원,2022-09-17 15:00:00,27.2
4582,155,창원,2022-09-17 18:00:00,25.4
4583,155,창원,2022-09-17 20:00:00,25.1
4584,155,창원,2022-09-18 15:00:00,30.1
4585,155,창원,2022-09-18 18:00:00,28.4
4586,155,창원,2022-09-18 20:00:00,26.7
4587,155,창원,2022-09-19 15:00:00,30.5
4588,155,창원,2022-09-19 18:00:00,27.3
4589,155,창원,2022-09-19 20:00:00,24.2
4590,155,창원,2022-09-20 15:00:00,23.1
4591,155,창원,2022-09-20 18:00:00,20.3
4592,155,창원,2022-09-20 20:00:00,19.1
4593,155,창원,2022-09-21 15:00:00,22.3
4594,155,창원,2022-09-21 18:00:00,19.9
4595,155,창원,2022-09-21 20:00:00,18.3
4596,155,창원,2022-09-22 15:00:00,24.5
4597,155,창원,2022-09-22 18:00:00,22.1
4598,155,창원,2022-09-22 20:00:00,20.7
4599,155,창원,2022-09-23 15:00:00,26.5
4600,155,창원,2022-09-23 18:00:00,24.5
4601,155,창원,2022-09-23 20:00:00,22.4
4602,155,창원,2022-09-24 15:00:00,24.0
4603,155,창원,2022-09-24 18:00:00,21.9
4604,155,창원,2022-09-24 20:00:00,19.6
4605,155,창원,2022-09-25 15:00:00,20.9
4606,155,창원,2022-09-25 18:00:00,20.6
4607,155,창원,2022-09-25 20:00:00,19.2
4608,155,창원,2022-09-26 15:00:00,21.2
4609,155,창원,2022-09-26 18:00:00,20.1
4610,155,창원,2022-09-26 20:00:00,19.0
4611,155,창원,2022-09-27 15:00:00,26.3
4612,155,창원,2022-09-27 18:00:00,23.7
4613,155,창원,2022-09-27 20:00:00,20.9
4614,155,창원,2022-09-28 15:00:00,25.3
4615,155,창원,2022-09-28 18:00:00,22.2
4616,155,창원,2022-09-28 20:00:00,21.0
4617,155,창원,2022-09-29 15:00:00,27.3
4618,155,창원,2022-09-29 18:00:00,22.7
4619,155,창원,2022-09-29 20:00:00,20.4
4620,155,창원,2022-09-30 15:00:00,26.9
4621,155,창원,2022-09-30 18:00:00,22.6
4622,155,창원,2022-09-30 20:00:00,20.6
4623,155,창원,2022-10-01 15:00:00,30.4
4624,155,창원,2022-10-01 18:00:00,24.1
4625,155,창원,2022-10-01 20:00:00,21.2
4626,155,창원,2022-10-02 15:00:00,25.9
4627,155,창원,2022-10-02 18:00:00,23.2
4628,155,창원,2022-10-02 20:00:00,22.3
4629,155,창원,2022-10-03 15:00:00,25.1
4630,155,창원,2022-10-03 18:00:00,25.4
4631,155,창원,2022-10-03 20:00:00,25.4
4632,155,창원,2022-10-04 15:00:00,23.2
4633,155,창원,2022-10-04 18:00:00,23.0
4634,155,창원,2022-10-04 20:00:00,21.3
4635,155,창원,2022-10-05 15:00:00,21.3
4636,155,창원,2022-10-05 18:00:00,17.7
4637,155,창원,2022-10-05 20:00:00,18.2
4638,155,창원,2022-10-06 15:00:00,20.3
4639,155,창원,2022-10-06 18:00:00,17.4
4640,155,창원,2022-10-06 20:00:00,17.5
4641,155,창원,2022-10-07 15:00:00,20.6
4642,155,창원,2022-10-07 18:00:00,18.0
4643,155,창원,2022-10-07 20:00:00,16.8
4644,155,창원,2022-10-08 15:00:00,20.7
4645,155,창원,2022-10-08 18:00:00,17.6
4646,155,창원,2022-10-08 20:00:00,16.4
4647,155,창원,2022-10-09 15:00:00,16.7
4648,155,창원,2022-10-09 18:00:00,16.1
4649,155,창원,2022-10-09 20:00:00,15.5
4650,155,창원,2022-10-10 15:00:00,17.1
4651,155,창원,2022-10-10 18:00:00,13.3
4652,155,창원,2022-10-10 20:00:00,11.1
4653,155,창원,2022-10-11 15:00:00,19.5
4654,155,창원,2022-10-11 18:00:00,16.6
4655,155,창원,2022-10-11 20:00:00,13.3
4656,156,광주,2022-04-01 15:00:00,14.0
4657,156,광주,2022-04-01 18:00:00,13.2
4658,156,광주,2022-04-01 20:00:00,10.6
4659,156,광주,2022-04-02 15:00:00,14.7
4660,156,광주,2022-04-02 18:00:00,10.8
4661,156,광주,2022-04-02 20:00:00,7.5
4662,156,광주,2022-04-03 15:00:00,17.5
4663,156,광주,2022-04-03 18:00:00,14.4
4664,156,광주,2022-04-03 20:00:00,10.8
4665,156,광주,2022-04-04 15:00:00,18.5
4666,156,광주,2022-04-04 18:00:00,15.9
4667,156,광주,2022-04-04 20:00:00,11.3
4668,156,광주,2022-04-05 15:00:00,18.1
4669,156,광주,2022-04-05 18:00:00,15.2
4670,156,광주,2022-04-05 20:00:00,12.4
4671,156,광주,2022-04-06 15:00:00,19.9
4672,156,광주,2022-04-06 18:00:00,18.1
4673,156,광주,2022-04-06 20:00:00,13.3
4674,156,광주,2022-04-07 15:00:00,19.1
4675,156,광주,2022-04-07 18:00:00,16.9
4676,156,광주,2022-04-07 20:00:00,13.0
4677,156,광주,2022-04-08 15:00:00,22.7
4678,156,광주,2022-04-08 18:00:00,21.8
4679,156,광주,2022-04-08 20:00:00,18.2
4680,156,광주,2022-04-09 15:00:00,24.7
4681,156,광주,2022-04-09 18:00:00,21.5
4682,156,광주,2022-04-09 20:00:00,18.0
4683,156,광주,2022-04-10 15:00:00,26.0
4684,156,광주,2022-04-10 18:00:00,20.9
4685,156,광주,2022-04-10 20:00:00,19.3
4686,156,광주,2022-04-11 15:00:00,27.0
4687,156,광주,2022-04-11 18:00:00,23.0
4688,156,광주,2022-04-11 20:00:00,20.2
4689,156,광주,2022-04-12 15:00:00,28.4
4690,156,광주,2022-04-12 18:00:00,24.6
4691,156,광주,2022-04-12 20:00:00,20.5
4692,156,광주,2022-04-13 15:00:00,20.4
4693,156,광주,2022-04-13 18:00:00,17.9
4694,156,광주,2022-04-13 20:00:00,15.2
4695,156,광주,2022-04-14 15:00:00,19.2
4696,156,광주,2022-04-14 18:00:00,18.4
4697,156,광주,2022-04-14 20:00:00,16.9
4698,156,광주,2022-04-15 15:00:00,19.9
4699,156,광주,2022-04-15 18:00:00,15.9
4700,156,광주,2022-04-15 20:00:00,12.7
4701,156,광주,2022-04-16 15:00:00,19.7
4702,156,광주,2022-04-16 18:00:00,16.6
4703,156,광주,2022-04-16 20:00:00,14.0
4704,156,광주,2022-04-17 15:00:00,21.1
4705,156,광주,2022-04-17 18:00:00,18.8
4706,156,광주,2022-04-17 20:00:00,15.0
4707,156,광주,2022-04-18 15:00:00,22.2
4708,156,광주,2022-04-18 18:00:00,20.0
4709,156,광주,2022-04-18 20:00:00,16.0
4710,156,광주,2022-04-19 15:00:00,24.3
4711,156,광주,2022-04-19 18:00:00,20.2
4712,156,광주,2022-04-19 20:00:00,16.5
4713,156,광주,2022-04-20 15:00:00,24.3
4714,156,광주,2022-04-20 18:00:00,21.2
4715,156,광주,2022-04-20 20:00:00,17.0
4716,156,광주,2022-04-21 15:00:00,19.3
4717,156,광주,2022-04-21 18:00:00,19.2
4718,156,광주,2022-04-21 20:00:00,16.6
4719,156,광주,2022-04-22 15:00:00,25.3
4720,156,광주,2022-04-22 18:00:00,21.3
4721,156,광주,2022-04-22 20:00:00,16.7
4722,156,광주,2022-04-23 15:00:00,26.5
4723,156,광주,2022-04-23 18:00:00,21.7
4724,156,광주,2022-04-23 20:00:00,19.5
4725,156,광주,2022-04-24 15:00:00,27.6
4726,156,광주,2022-04-24 18:00:00,23.1
4727,156,광주,2022-04-24 20:00:00,19.5
4728,156,광주,2022-04-25 15:00:00,25.7
4729,156,광주,2022-04-25 18:00:00,23.1
4730,156,광주,2022-04-25 20:00:00,21.4
4731,156,광주,2022-04-26 15:00:00,17.5
4732,156,광주,2022-04-26 18:00:00,18.1
4733,156,광주,2022-04-26 20:00:00,17.7
4734,156,광주,2022-04-27 15:00:00,23.6
4735,156,광주,2022-04-27 18:00:00,20.8
4736,156,광주,2022-04-27 20:00:00,15.7
4737,156,광주,2022-04-28 15:00:00,23.4
4738,156,광주,2022-04-28 18:00:00,18.1
4739,156,광주,2022-04-28 20:00:00,17.2
4740,156,광주,2022-04-29 15:00:00,18.9
4741,156,광주,2022-04-29 18:00:00,17.4
4742,156,광주,2022-04-29 20:00:00,14.8
4743,156,광주,2022-04-30 15:00:00,14.9
4744,156,광주,2022-04-30 18:00:00,14.8
4745,156,광주,2022-04-30 20:00:00,12.8
4746,156,광주,2022-05-01 15:00:00,19.0
4747,156,광주,2022-05-01 18:00:00,16.7
4748,156,광주,2022-05-01 20:00:00,13.3
4749,156,광주,2022-05-02 15:00:00,20.1
4750,156,광주,2022-05-02 18:00:00,16.9
4751,156,광주,2022-05-02 20:00:00,13.2
4752,156,광주,2022-05-03 15:00:00,21.3
4753,156,광주,2022-05-03 18:00:00,20.2
4754,156,광주,2022-05-03 20:00:00,16.3
4755,156,광주,2022-05-04 15:00:00,25.1
4756,156,광주,2022-05-04 18:00:00,22.6
4757,156,광주,2022-05-04 20:00:00,18.9
4758,156,광주,2022-05-05 15:00:00,25.9
4759,156,광주,2022-05-05 18:00:00,24.7
4760,156,광주,2022-05-05 20:00:00,20.9
4761,156,광주,2022-05-06 15:00:00,27.4
4762,156,광주,2022-05-06 18:00:00,25.0
4763,156,광주,2022-05-06 20:00:00,21.8
4764,156,광주,2022-05-07 15:00:00,23.8
4765,156,광주,2022-05-07 18:00:00,20.3
4766,156,광주,2022-05-07 20:00:00,17.1
4767,156,광주,2022-05-08 15:00:00,23.3
4768,156,광주,2022-05-08 18:00:00,19.3
4769,156,광주,2022-05-08 20:00:00,16.8
4770,156,광주,2022-05-09 15:00:00,20.6
4771,156,광주,2022-05-09 18:00:00,21.0
4772,156,광주,2022-05-09 20:00:00,18.6
4773,156,광주,2022-05-10 15:00:00,24.0
4774,156,광주,2022-05-10 18:00:00,21.1
4775,156,광주,2022-05-10 20:00:00,18.8
4776,156,광주,2022-05-11 15:00:00,25.6
4777,156,광주,2022-05-11 18:00:00,23.5
4778,156,광주,2022-05-11 20:00:00,20.8
4779,156,광주,2022-05-12 15:00:00,25.2
4780,156,광주,2022-05-12 18:00:00,22.5
4781,156,광주,2022-05-12 20:00:00,21.0
4782,156,광주,2022-05-13 15:00:00,20.5
4783,156,광주,2022-05-13 18:00:00,19.1
4784,156,광주,2022-05-13 20:00:00,17.1
4785,156,광주,2022-05-14 15:00:00,20.7
4786,156,광주,2022-05-14 18:00:00,17.6
4787,156,광주,2022-05-14 20:00:00,15.8
4788,156,광주,2022-05-15 15:00:00,20.6
4789,156,광주,2022-05-15 18:00:00,18.6
4790,156,광주,2022-05-15 20:00:00,15.9
4791,156,광주,2022-05-16 15:00:00,24.9
4792,156,광주,2022-05-16 18:00:00,21.7
4793,156,광주,2022-05-16 20:00:00,18.2
4794,156,광주,2022-05-17 15:00:00,27.1
4795,156,광주,2022-05-17 18:00:00,24.6
4796,156,광주,2022-05-17 20:00:00,21.4
4797,156,광주,2022-05-18 15:00:00,28.5
4798,156,광주,2022-05-18 18:00:00,25.5
4799,156,광주,2022-05-18 20:00:00,22.0
4800,156,광주,2022-05-19 15:00:00,24.8
4801,156,광주,2022-05-19 18:00:00,23.4
4802,156,광주,2022-05-19 20:00:00,21.1
4803,156,광주,2022-05-20 15:00:00,24.9
4804,156,광주,2022-05-20 18:00:00,24.3
4805,156,광주,2022-05-20 20:00:00,19.3
4806,156,광주,2022-05-21 15:00:00,26.5
4807,156,광주,2022-05-21 18:00:00,24.8
4808,156,광주,2022-05-21 20:00:00,21.1
4809,156,광주,2022-05-22 15:00:00,29.5
4810,156,광주,2022-05-22 18:00:00,26.6
4811,156,광주,2022-05-22 20:00:00,23.3
4812,156,광주,2022-05-23 15:00:00,30.1
4813,156,광주,2022-05-23 18:00:00,27.7
4814,156,광주,2022-05-23 20:00:00,22.7
4815,156,광주,2022-05-24 15:00:00,30.4
4816,156,광주,2022-05-24 18:00:00,26.4
4817,156,광주,2022-05-24 20:00:00,22.4
4818,156,광주,2022-05-25 15:00:00,29.6
4819,156,광주,2022-05-25 18:00:00,24.7
4820,156,광주,2022-05-25 20:00:00,20.7
4821,156,광주,2022-05-26 15:00:00,26.0
4822,156,광주,2022-05-26 18:00:00,24.5
4823,156,광주,2022-05-26 20:00:00,20.0
4824,156,광주,2022-05-27 15:00:00,26.6
4825,156,광주,2022-05-27 18:00:00,25.7
4826,156,광주,2022-05-27 20:00:00,21.4
4827,156,광주,2022-05-28 15:00:00,29.1
4828,156,광주,2022-05-28 18:00:00,26.7
4829,156,광주,2022-05-28 20:00:00,22.8
4830,156,광주,2022-05-29 15:00:00,27.9
4831,156,광주,2022-05-29 18:00:00,24.4
4832,156,광주,2022-05-29 20:00:00,22.2
4833,156,광주,2022-05-30 15:00:00,21.4
4834,156,광주,2022-05-30 18:00:00,21.6
4835,156,광주,2022-05-30 20:00:00,20.2
4836,156,광주,2022-05-31 15:00:00,29.7
4837,156,광주,2022-05-31 18:00:00,25.9
4838,156,광주,2022-05-31 20:00:00,22.9
4839,156,광주,2022-06-01 15:00:00,31.2
4840,156,광주,2022-06-01 18:00:00,27.6
4841,156,광주,2022-06-01 20:00:00,22.6
4842,156,광주,2022-06-02 15:00:00,29.7
4843,156,광주,2022-06-02 18:00:00,27.6
4844,156,광주,2022-06-02 20:00:00,23.6
4845,156,광주,2022-06-03 15:00:00,32.8
4846,156,광주,2022-06-03 18:00:00,28.8
4847,156,광주,2022-06-03 20:00:00,24.8
4848,156,광주,2022-06-04 15:00:00,29.0
4849,156,광주,2022-06-04 18:00:00,27.7
4850,156,광주,2022-06-04 20:00:00,25.4
4851,156,광주,2022-06-05 15:00:00,17.8
4852,156,광주,2022-06-05 18:00:00,17.0
4853,156,광주,2022-06-05 20:00:00,17.1
4854,156,광주,2022-06-06 15:00:00,23.8
4855,156,광주,2022-06-06 18:00:00,23.9
4856,156,광주,2022-06-06 20:00:00,22.0
4857,156,광주,2022-06-07 15:00:00,21.6
4858,156,광주,2022-06-07 18:00:00,18.2
4859,156,광주,2022-06-07 20:00:00,16.1
4860,156,광주,2022-06-08 15:00:00,22.6
4861,156,광주,2022-06-08 18:00:00,22.9
4862,156,광주,2022-06-08 20:00:00,21.0
4863,156,광주,2022-06-09 15:00:00,27.1
4864,156,광주,2022-06-09 18:00:00,25.4
4865,156,광주,2022-06-09 20:00:00,22.4
4866,156,광주,2022-06-10 15:00:00,26.5
4867,156,광주,2022-06-10 18:00:00,24.8
4868,156,광주,2022-06-10 20:00:00,22.8
4869,156,광주,2022-06-11 15:00:00,28.5
4870,156,광주,2022-06-11 18:00:00,22.8
4871,156,광주,2022-06-11 20:00:00,22.1
4872,156,광주,2022-06-12 15:00:00,25.0
4873,156,광주,2022-06-12 18:00:00,23.5
4874,156,광주,2022-06-12 20:00:00,22.5
4875,156,광주,2022-06-13 15:00:00,24.8
4876,156,광주,2022-06-13 18:00:00,23.4
4877,156,광주,2022-06-13 20:00:00,22.2
4878,156,광주,2022-06-14 15:00:00,20.3
4879,156,광주,2022-06-14 18:00:00,20.5
4880,156,광주,2022-06-14 20:00:00,19.6
4881,156,광주,2022-06-15 15:00:00,26.2
4882,156,광주,2022-06-15 18:00:00,24.6
4883,156,광주,2022-06-15 20:00:00,22.7
4884,156,광주,2022-06-16 15:00:00,27.5
4885,156,광주,2022-06-16 18:00:00,26.6
4886,156,광주,2022-06-16 20:00:00,25.0
4887,156,광주,2022-06-17 15:00:00,28.6
4888,156,광주,2022-06-17 18:00:00,25.4
4889,156,광주,2022-06-17 20:00:00,24.6
4890,156,광주,2022-06-18 15:00:00,29.6
4891,156,광주,2022-06-18 18:00:00,26.8
4892,156,광주,2022-06-18 20:00:00,24.4
4893,156,광주,2022-06-19 15:00:00,29.7
4894,156,광주,2022-06-19 18:00:00,30.1
4895,156,광주,2022-06-19 20:00:00,26.4
4896,156,광주,2022-06-20 15:00:00,32.5
4897,156,광주,2022-06-20 18:00:00,24.7
4898,156,광주,2022-06-20 20:00:00,25.5
4899,156,광주,2022-06-21 15:00:00,31.5
4900,156,광주,2022-06-21 18:00:00,29.5
4901,156,광주,2022-06-21 20:00:00,26.6
4902,156,광주,2022-06-22 15:00:00,32.7
4903,156,광주,2022-06-22 18:00:00,31.2
4904,156,광주,2022-06-22 20:00:00,29.0
4905,156,광주,2022-06-23 15:00:00,26.8
4906,156,광주,2022-06-23 18:00:00,26.5
4907,156,광주,2022-06-23 20:00:00,25.3
4908,156,광주,2022-06-24 15:00:00,27.3
4909,156,광주,2022-06-24 18:00:00,27.2
4910,156,광주,2022-06-24 20:00:00,24.7
4911,156,광주,2022-06-25 15:00:00,29.1
4912,156,광주,2022-06-25 18:00:00,28.1
4913,156,광주,2022-06-25 20:00:00,26.7
4914,156,광주,2022-06-26 15:00:00,30.7
4915,156,광주,2022-06-26 18:00:00,29.9
4916,156,광주,2022-06-26 20:00:00,28.3
4917,156,광주,2022-06-27 15:00:00,29.1
4918,156,광주,2022-06-27 18:00:00,28.7
